360102001001,4,111,,江西省,南昌市,东湖区,公园街道办事处,上营坊社区居委会
360102001002,4,111,,江西省,南昌市,东湖区,公园街道办事处,民德路社区居委会
360102001003,4,111,,江西省,南昌市,东湖区,公园街道办事处,经堂巷社区居委会
360102001004,4,111,,江西省,南昌市,东湖区,公园街道办事处,戴家巷社区居委会
360102001005,4,111,,江西省,南昌市,东湖区,公园街道办事处,环湖路社区居委会
360102001007,4,111,,江西省,南昌市,东湖区,公园街道办事处,妇保家委会
360102001008,4,111,,江西省,南昌市,东湖区,公园街道办事处,江西宾馆家委会
360102001009,4,111,,江西省,南昌市,东湖区,公园街道办事处,永宁社区居委会
360102002001,4,111,,江西省,南昌市,东湖区,滕王阁街道办事处,民巷社区居委会
360102002002,4,111,,江西省,南昌市,东湖区,滕王阁街道办事处,章江路社区居委会
360102002004,4,111,,江西省,南昌市,东湖区,滕王阁街道办事处,上凤凰坡社区居委会
360102002005,4,111,,江西省,南昌市,东湖区,滕王阁街道办事处,滕王阁社区居委会
360102002006,4,111,,江西省,南昌市,东湖区,滕王阁街道办事处,射步亭社区居委会
360102002007,4,111,,江西省,南昌市,东湖区,滕王阁街道办事处,李家巷社区居委会
360102002008,4,111,,江西省,南昌市,东湖区,滕王阁街道办事处,子固路社区居委会
360102002009,4,111,,江西省,南昌市,东湖区,滕王阁街道办事处,铁街社区居委会
360102002010,4,111,,江西省,南昌市,东湖区,滕王阁街道办事处,榕门路社区居委会
360102003001,4,111,,江西省,南昌市,东湖区,八一桥街道办事处,大士院西区社区居委会
360102003002,4,111,,江西省,南昌市,东湖区,八一桥街道办事处,大士院北区社区居委会
360102003003,4,111,,江西省,南昌市,东湖区,八一桥街道办事处,大士院南区社区居委会
360102003004,4,111,,江西省,南昌市,东湖区,八一桥街道办事处,豫章后街社区居委会
360102003005,4,111,,江西省,南昌市,东湖区,八一桥街道办事处,芭茅巷社区居委会
360102003006,4,111,,江西省,南昌市,东湖区,八一桥街道办事处,裘家厂社区居委会
360102003007,4,111,,江西省,南昌市,东湖区,八一桥街道办事处,叠山路西社区居委会
360102004001,4,111,,江西省,南昌市,东湖区,百花洲街道办事处,刘将军庙社区居委会
360102004002,4,111,,江西省,南昌市,东湖区,百花洲街道办事处,状元桥社区居委会
360102004003,4,111,,江西省,南昌市,东湖区,百花洲街道办事处,火神庙社区居委会
360102004004,4,111,,江西省,南昌市,东湖区,百花洲街道办事处,南湖路社区居委会
360102004005,4,111,,江西省,南昌市,东湖区,百花洲街道办事处,渊明北路社区居委会
360102004006,4,111,,江西省,南昌市,东湖区,百花洲街道办事处,白马庙社区居委会
360102004007,4,111,,江西省,南昌市,东湖区,百花洲街道办事处,邮政路社区居委会
360102004008,4,111,,江西省,南昌市,东湖区,百花洲街道办事处,杨家厂社区居委会
360102004009,4,111,,江西省,南昌市,东湖区,百花洲街道办事处,小金台社区居委会
360102004010,4,111,,江西省,南昌市,东湖区,百花洲街道办事处,包家巷社区居委会
360102004011,4,111,,江西省,南昌市,东湖区,百花洲街道办事处,桂旺巷社区居委会
360102004012,4,111,,江西省,南昌市,东湖区,百花洲街道办事处,市第一医院家委会
360102005001,4,111,,江西省,南昌市,东湖区,墩子塘街道办事处,党家巷社区居委会
360102005002,4,111,,江西省,南昌市,东湖区,墩子塘街道办事处,张家厂社区居委会
360102005003,4,111,,江西省,南昌市,东湖区,墩子塘街道办事处,墩子塘社区居委会
360102005004,4,111,,江西省,南昌市,东湖区,墩子塘街道办事处,右营街社区居委会
360102005005,4,111,,江西省,南昌市,东湖区,墩子塘街道办事处,马家池社区居委会
360102005006,4,111,,江西省,南昌市,东湖区,墩子塘街道办事处,北湖社区居委会
360102005007,4,111,,江西省,南昌市,东湖区,墩子塘街道办事处,下水巷社区居委会
360102005009,4,111,,江西省,南昌市,东湖区,墩子塘街道办事处,江中家委会
360102005010,4,111,,江西省,南昌市,东湖区,墩子塘街道办事处,儿童医院家委会
360102005012,4,111,,江西省,南昌市,东湖区,墩子塘街道办事处,阳明路社区居委会
360102006001,4,111,,江西省,南昌市,东湖区,大院街道办事处,院一社区居委会
360102006002,4,111,,江西省,南昌市,东湖区,大院街道办事处,院二社区居委会
360102006003,4,111,,江西省,南昌市,东湖区,大院街道办事处,公园路社区居委会
360102006004,4,111,,江西省,南昌市,东湖区,大院街道办事处,二七北路社区居委会
360102006005,4,111,,江西省,南昌市,东湖区,大院街道办事处,体苑社区居委会
360102006006,4,111,,江西省,南昌市,东湖区,大院街道办事处,广场北路社区居委会
360102006011,4,111,,江西省,南昌市,东湖区,大院街道办事处,林苑社区居委会
360102006012,4,111,,江西省,南昌市,东湖区,大院街道办事处,八配家委会
360102007001,4,111,,江西省,南昌市,东湖区,豫章街道办事处,下正街社区居委会
360102007002,4,111,,江西省,南昌市,东湖区,豫章街道办事处,东濠街社区居委会
360102007003,4,111,,江西省,南昌市,东湖区,豫章街道办事处,洪城社区居委会
360102007004,4,111,,江西省,南昌市,东湖区,豫章街道办事处,经纬路社区居委会
360102007005,4,111,,江西省,南昌市,东湖区,豫章街道办事处,上沙窝社区居委会
360102007006,4,111,,江西省,南昌市,东湖区,豫章街道办事处,下沙窝社区居委会
360102007007,4,111,,江西省,南昌市,东湖区,豫章街道办事处,滨江社区居委会
360102007008,4,111,,江西省,南昌市,东湖区,豫章街道办事处,爱国家委会
360102007010,4,111,,江西省,南昌市,东湖区,豫章街道办事处,江药社区居委会
360102007012,4,111,,江西省,南昌市,东湖区,豫章街道办事处,四经路社区居委会
360102007013,4,111,,江西省,南昌市,东湖区,豫章街道办事处,新星社区居委会
360102007014,4,111,,江西省,南昌市,东湖区,豫章街道办事处,聆江社区
360102008001,4,111,,江西省,南昌市,东湖区,董家窑街道办事处,五纬路社区居委会
360102008002,4,111,,江西省,南昌市,东湖区,董家窑街道办事处,豆芽巷社区居委会
360102008003,4,111,,江西省,南昌市,东湖区,董家窑街道办事处,金家山社区居委会
360102008004,4,111,,江西省,南昌市,东湖区,董家窑街道办事处,青山南路社区居委会
360102008005,4,111,,江西省,南昌市,东湖区,董家窑街道办事处,青桥社区居委会
360102008006,4,111,,江西省,南昌市,东湖区,董家窑街道办事处,南永和路社区居委会
360102008007,4,111,,江西省,南昌市,东湖区,董家窑街道办事处,南京西路北社区居委会
360102008008,4,111,,江西省,南昌市,东湖区,董家窑街道办事处,贤士一路社区居委会
360102008009,4,111,,江西省,南昌市,东湖区,董家窑街道办事处,南京西路南社区居委会
360102008010,4,111,,江西省,南昌市,东湖区,董家窑街道办事处,贤士二路社区居委会
360102008011,4,111,,江西省,南昌市,东湖区,董家窑街道办事处,殷家巷社区居委会
360102008012,4,111,,江西省,南昌市,东湖区,董家窑街道办事处,贤士花园第一社区居委会
