610102001001,4,111,,陕西省,西安市,新城区,西一路街道办事处,民乐社区居委会
610102001003,4,111,,陕西省,西安市,新城区,西一路街道办事处,红会社区居委会
610102001004,4,111,,陕西省,西安市,新城区,西一路街道办事处,广场社区居委会
610102001005,4,111,,陕西省,西安市,新城区,西一路街道办事处,尚朴社区居委会
610102001007,4,111,,陕西省,西安市,新城区,西一路街道办事处,兴盛社区居委会
610102001008,4,111,,陕西省,西安市,新城区,西一路街道办事处,新民社区居委会
610102001009,4,111,,陕西省,西安市,新城区,西一路街道办事处,西三路社区居委会
610102001012,4,111,,陕西省,西安市,新城区,西一路街道办事处,兴乐社区居委会
610102002001,4,111,,陕西省,西安市,新城区,长乐中路街道办事处,幸福社区居委会
610102002002,4,111,,陕西省,西安市,新城区,长乐中路街道办事处,金康社区居委会
610102002003,4,111,,陕西省,西安市,新城区,长乐中路街道办事处,康乐社区居委会
610102002004,4,111,,陕西省,西安市,新城区,长乐中路街道办事处,向阳社区居委会
610102002005,4,111,,陕西省,西安市,新城区,长乐中路街道办事处,万年社区居委会
610102002006,4,111,,陕西省,西安市,新城区,长乐中路街道办事处,黄河社区居委会
610102002007,4,111,,陕西省,西安市,新城区,长乐中路街道办事处,华山社区居委会
610102002008,4,111,,陕西省,西安市,新城区,长乐中路街道办事处,西光社区居委会
610102002009,4,111,,陕西省,西安市,新城区,长乐中路街道办事处,昆仑社区居委会
610102002010,4,111,,陕西省,西安市,新城区,长乐中路街道办事处,韩北社区居民委员会
610102002011,4,111,,陕西省,西安市,新城区,长乐中路街道办事处,东尚社区居民委员会
610102003001,4,111,,陕西省,西安市,新城区,中山门街道办事处,中山社区居委会
610102003002,4,111,,陕西省,西安市,新城区,中山门街道办事处,万达社区居民委员会
610102003003,4,111,,陕西省,西安市,新城区,中山门街道办事处,昌仁里社区居委会
610102003005,4,111,,陕西省,西安市,新城区,中山门街道办事处,东新社区居委会
610102003006,4,111,,陕西省,西安市,新城区,中山门街道办事处,安民里社区居委会
610102003007,4,111,,陕西省,西安市,新城区,中山门街道办事处,东风坊社区居委会
610102003008,4,111,,陕西省,西安市,新城区,中山门街道办事处,南北坊社区居委会
610102003010,4,111,,陕西省,西安市,新城区,中山门街道办事处,群策巷社区居委会
610102003012,4,111,,陕西省,西安市,新城区,中山门街道办事处,勤民社区居委会
610102003013,4,111,,陕西省,西安市,新城区,中山门街道办事处,东三路社区居委会
610102004001,4,111,,陕西省,西安市,新城区,韩森寨街道办事处,咸宁社区居委会
610102004002,4,111,,陕西省,西安市,新城区,韩森寨街道办事处,咸东社区居委会
610102004003,4,111,,陕西省,西安市,新城区,韩森寨街道办事处,爱民社区居委会
610102004004,4,111,,陕西省,西安市,新城区,韩森寨街道办事处,新园社区居委会
610102004005,4,111,,陕西省,西安市,新城区,韩森寨街道办事处,万寿社区居委会
610102004006,4,111,,陕西省,西安市,新城区,韩森寨街道办事处,东方社区居委会
610102004007,4,111,,陕西省,西安市,新城区,韩森寨街道办事处,公园南路社区居委会
610102004008,4,111,,陕西省,西安市,新城区,韩森寨街道办事处,秦川社区居委会
610102004009,4,111,,陕西省,西安市,新城区,韩森寨街道办事处,韩南社区居民委员会
610102004010,4,111,,陕西省,西安市,新城区,韩森寨街道办事处,华清学府城社区居委会
610102005004,4,111,,陕西省,西安市,新城区,解放门街道办事处,东大院社区居委会
610102005005,4,111,,陕西省,西安市,新城区,解放门街道办事处,西六路社区居委会
610102005006,4,111,,陕西省,西安市,新城区,解放门街道办事处,环北路社区居委会
610102005007,4,111,,陕西省,西安市,新城区,解放门街道办事处,红星社区居委会
610102005008,4,111,,陕西省,西安市,新城区,解放门街道办事处,尚平社区居委会
610102005009,4,111,,陕西省,西安市,新城区,解放门街道办事处,卫民社区居委会
610102005010,4,111,,陕西省,西安市,新城区,解放门街道办事处,兴隆坊社区居委会
610102006001,4,111,,陕西省,西安市,新城区,自强路街道办事处,建强社区居委会
610102006002,4,111,,陕西省,西安市,新城区,自强路街道办事处,明宫社区居委会
610102006003,4,111,,陕西省,西安市,新城区,自强路街道办事处,麟德社区居委会
610102006004,4,111,,陕西省,西安市,新城区,自强路街道办事处,航建社区居委会
610102006005,4,111,,陕西省,西安市,新城区,自强路街道办事处,栖枫社区居委会
610102006006,4,111,,陕西省,西安市,新城区,自强路街道办事处,自强社区居委会
610102006007,4,111,,陕西省,西安市,新城区,自强路街道办事处,向荣社区居委会
610102006008,4,111,,陕西省,西安市,新城区,自强路街道办事处,阳光社区居委会
610102006009,4,111,,陕西省,西安市,新城区,自强路街道办事处,联志社区居民委员会
610102007001,4,111,,陕西省,西安市,新城区,太华路街道办事处,笃臣巷社区居委会
610102007002,4,111,,陕西省,西安市,新城区,太华路街道办事处,太华南路社区居委会
610102007003,4,111,,陕西省,西安市,新城区,太华路街道办事处,东童村社区居委会
610102007004,4,111,,陕西省,西安市,新城区,太华路街道办事处,铁路东村社区居委会
610102007005,4,111,,陕西省,西安市,新城区,太华路街道办事处,生产村社区居委会
610102007006,4,111,,陕西省,西安市,新城区,太华路街道办事处,南郭上村社区居委会
610102007007,4,111,,陕西省,西安市,新城区,太华路街道办事处,含元西路社区居委会
610102007008,4,111,,陕西省,西安市,新城区,太华路街道办事处,银河坊社区居委会
610102007009,4,111,,陕西省,西安市,新城区,太华路街道办事处,东元西路社区居委会
610102007010,4,111,,陕西省,西安市,新城区,太华路街道办事处,八府庄社区居委会
610102007011,4,111,,陕西省,西安市,新城区,太华路街道办事处,含元东路社区居委会
610102007012,4,111,,陕西省,西安市,新城区,太华路街道办事处,纱厂东街社区居委会
610102007013,4,111,,陕西省,西安市,新城区,太华路街道办事处,陕棉十一厂社区居委会
610102007014,4,111,,陕西省,西安市,新城区,太华路街道办事处,石家街社区居民委员会
610102007015,4,111,,陕西省,西安市,新城区,太华路街道办事处,八府庄园社区居民委员会
610102007016,4,111,,陕西省,西安市,新城区,太华路街道办事处,含元殿社区居民委员会
610102007017,4,111,,陕西省,西安市,新城区,太华路街道办事处,丹凤门社区居民委员会
610102008001,4,111,,陕西省,西安市,新城区,长乐西路街道办事处,安仁坊社区居委会
610102008002,4,111,,陕西省,西安市,新城区,长乐西路街道办事处,半截巷社区居委会
610102008003,4,111,,陕西省,西安市,新城区,长乐西路街道办事处,长乐社区居委会
610102008004,4,111,,陕西省,西安市,新城区,长乐西路街道办事处,康家村社区居委会
610102008005,4,111,,陕西省,西安市,新城区,长乐西路街道办事处,永乐社区居委会
610102008006,4,111,,陕西省,西安市,新城区,长乐西路街道办事处,二七社区居委会
610102008007,4,111,,陕西省,西安市,新城区,长乐西路街道办事处,西电建社区居委会
610102008008,4,111,,陕西省,西安市,新城区,长乐西路街道办事处,四医大社区居委会
610102008009,4,111,,陕西省,西安市,新城区,长乐西路街道办事处,供电局社区居委会
610102008011,4,111,,陕西省,西安市,新城区,长乐西路街道办事处,省农械厂社区居委会
610102008012,4,111,,陕西省,西安市,新城区,长乐西路街道办事处,新兴社区居民委员会
610102009001,4,111,,陕西省,西安市,新城区,胡家庙街道办事处,长缨社区居委会
610102009002,4,111,,陕西省,西安市,新城区,胡家庙街道办事处,华清社区居委会
610102009003,4,111,,陕西省,西安市,新城区,胡家庙街道办事处,金花社区居委会
610102009004,4,111,,陕西省,西安市,新城区,胡家庙街道办事处,万东社区居委会
610102009005,4,111,,陕西省,西安市,新城区,胡家庙街道办事处,长缨东路社区居委会
610102009006,4,111,,陕西省,西安市,新城区,胡家庙街道办事处,陕汽社区居委会
